OriginalRoll,OriginalPitch,PredictedRoll,CorrectedRoll,FilteredRoll,PredictedPitch,CorrectedPitch,FilteredPitch
30,30,29.601,29.7088,29.7875,29.9621,29.9724,29.9798
30.8454,29.2177,29.7875,30.0733,30.2819,29.9798,29.7739,29.6237
30.2557,29.8629,30.2819,30.2748,30.2696,29.6237,29.6883,29.7355
29.6757,30.9317,30.2696,30.1092,29.9921,29.7355,30.0586,30.2945
29.0041,29.0273,29.9921,29.7252,29.5304,30.2945,29.9522,29.7023
29.7481,29.4192,29.5304,29.5892,29.6321,29.7023,29.6258,29.57
30,30,29.6321,29.7315,29.804,29.57,29.6862,29.771
30,30,29.804,29.857,29.8956,29.771,29.8328,29.878
30.5135,29.9478,29.8956,30.0625,30.1844,29.878,29.8969,29.9106
30,30,30.1844,30.1346,30.0982,29.9106,29.9348,29.9524
30.4965,29.6179,30.0982,30.2058,30.2843,29.9524,29.862,29.7961
30.9017,30.6894,30.2843,30.4511,30.5728,29.7961,30.0374,30.2135
30,30,30.5728,30.4181,30.3051,30.2135,30.1559,30.1138
30.0271,30.8842,30.3051,30.23,30.1752,30.1138,30.3219,30.4738
30,30,30.1752,30.1279,30.0933,30.4738,30.3458,30.2524
29.9117,29.0286,30.0933,30.0443,30.0084,30.2524,29.9218,29.6805
29.1369,29.4264,30.0084,29.773,29.6011,29.6805,29.6118,29.5617
29.3865,29.4008,29.6011,29.5432,29.5008,29.5617,29.5183,29.4865
30,30,29.5008,29.6357,29.7341,29.4865,29.6252,29.7265
30,30,29.7341,29.8059,29.8584,29.7265,29.8004,29.8543
30.179,30.0595,29.8584,29.945,30.0082,29.8543,29.9097,29.9502
30.6582,30.8314,30.0082,30.1838,30.312,29.9502,30.1883,30.362
29.391,30.1039,30.312,30.0632,29.8816,30.362,30.2923,30.2414
30,30,29.8816,29.9136,29.9369,30.2414,30.1762,30.1286
30.7831,30.1756,29.9369,30.1655,30.3324,30.1286,30.1413,30.1506
30,30,30.3324,30.2426,30.177,30.1506,30.1099,30.0802
30.4964,29.1044,30.177,30.2633,30.3263,30.0802,29.8166,29.6242
30.3666,30.8336,30.3263,30.3372,30.3451,29.6242,29.9509,30.1894
30.0906,29.4393,30.3451,30.2764,30.2262,30.1894,29.9867,29.8388
29.8126,30.5753,30.2262,30.1144,30.0329,29.8388,30.0378,30.183
29.3903,30.1106,30.0329,29.8593,29.7326,30.183,30.1634,30.1492
29.2552,30.6943,29.7326,29.6036,29.5095,30.1492,30.2964,30.4039
30.3124,29.002,29.5095,29.7264,29.8847,30.4039,30.0252,29.7488
29.8363,30.6379,29.8847,29.8716,29.8621,29.7488,29.989,30.1643
30.9587,29.3197,29.8621,30.1583,30.3746,30.1643,29.9361,29.7696
30,30,30.3746,30.2734,30.1995,29.7696,29.8318,29.8773
30.5555,29.0358,30.1995,30.2957,30.3659,29.8773,29.6499,29.484
29.2394,29.8992,30.3659,30.0616,29.8394,29.484,29.5962,29.678
30,30,29.8394,29.8828,29.9145,29.678,29.765,29.8285
30.9517,30.6766,29.9145,30.1947,30.3992,29.8285,30.0576,30.2248
29.2845,29.9878,30.3992,30.0981,29.8783,30.2248,30.1608,30.1141
30,30,29.8783,29.9112,29.9352,30.1141,30.0833,30.0608
30,30,29.9352,29.9527,29.9655,30.0608,30.0443,30.0324
30,30,29.9655,29.9748,29.9816,30.0324,30.0236,30.0172
29.4504,30.6685,29.9816,29.8381,29.7334,30.0172,30.1932,30.3216
30,30,29.7334,29.8054,29.858,30.3216,30.2347,30.1713
30,30,29.858,29.8963,29.9243,30.1713,30.125,30.0912
30.2579,29.0043,29.9243,30.0145,30.0802,30.0912,29.7976,29.5833
30.8513,29.7594,30.0802,30.2885,30.4406,29.5833,29.6309,29.6656
30.8088,30.5469,30.4406,30.54,30.6127,29.6656,29.9037,30.0774
30.452,29.7576,30.6127,30.5693,30.5376,30.0774,29.991,29.928
30,30,30.5376,30.3923,30.2864,29.928,29.9474,29.9616
29.9387,29.4865,30.2864,30.1924,30.1239,29.9616,29.8333,29.7396
30.1428,29.4404,30.1239,30.129,30.1327,29.7396,29.6588,29.5998
30,30,30.1327,30.0969,30.0707,29.5998,29.7079,29.7868
30.6994,29.1999,30.0707,30.2405,30.3645,29.7868,29.6283,29.5125
30.236,30.3649,30.3645,30.3298,30.3045,29.5125,29.7428,29.9109
29.7162,30.7789,30.3045,30.1455,30.0295,29.9109,30.1454,30.3165
30,30,30.0295,30.0216,30.0157,30.3165,30.231,30.1686
29.168,30.5991,30.0157,29.7867,29.6196,30.1686,30.2849,30.3698
29.745,30.6227,29.6196,29.6535,29.6782,30.3698,30.4381,30.488
29.1688,29.3864,29.6782,29.5406,29.4401,30.488,30.1904,29.9732
29.0089,30.6012,29.4401,29.3236,29.2386,29.9732,30.1428,30.2667
30.4776,30.8485,29.2386,29.5733,29.8176,30.2667,30.4239,30.5386
29.7158,29.8758,29.8176,29.7901,29.77,30.5386,30.3595,30.2288
29.7008,30.0423,29.77,29.7513,29.7377,30.2288,30.1784,30.1417
30.8551,30.1748,29.7377,30.0396,30.2599,30.1417,30.1506,30.1572
29.2916,29.2836,30.2599,29.9983,29.8074,30.1572,29.9212,29.7489
30,30,29.8074,29.8594,29.8974,29.7489,29.8167,29.8663
30.2804,29.9796,29.8974,30.0009,30.0764,29.8663,29.8969,29.9192
29.1601,30.1318,30.0764,29.8288,29.6482,29.9192,29.9767,30.0186
30.8632,29.5464,29.6482,29.9764,30.216,30.0186,29.891,29.7979
30.2413,30.3714,30.216,30.2228,30.2278,29.7979,29.9528,30.0659
29.9324,29.3603,30.2278,30.148,30.0898,30.0659,29.8753,29.7362
29.7153,30.1385,30.0898,29.9886,29.9148,29.7362,29.8449,29.9242
29.4975,29.3318,29.9148,29.802,29.7198,29.9242,29.7642,29.6473
29.3214,30.8216,29.7198,29.6121,29.5336,29.6473,29.9646,30.1961
30.7704,30.3647,29.5336,29.8677,30.1116,30.1961,30.2417,30.2749
29.4087,30.8516,30.1116,29.9217,29.7831,30.2749,30.4307,30.5444
30,30,29.7831,29.8417,29.8845,30.5444,30.3973,30.29
30.7375,30.0351,29.8845,30.1149,30.2831,30.29,30.2211,30.1709
30.254,29.0248,30.2831,30.2752,30.2695,30.1709,29.8613,29.6353
30,30,30.2695,30.1967,30.1436,29.6353,29.7338,29.8057
30.3279,29.9887,30.1436,30.1934,30.2297,29.8057,29.8552,29.8912
29.9119,30.48,30.2297,30.1438,30.0812,29.8912,30.0503,30.1664
30.6353,29.4074,30.0812,30.2309,30.3401,30.1664,29.9613,29.8117
29.3136,29.17,30.3401,30.0628,29.8604,29.8117,29.6383,29.5118
30,30,29.8604,29.8981,29.9256,29.5118,29.6437,29.74
30,30,29.9256,29.9457,29.9604,29.74,29.8102,29.8615
29.1072,30.9951,29.9604,29.7299,29.5617,29.8615,30.1677,30.3913
30.4953,29.2377,29.5617,29.8139,29.998,30.3913,30.0796,29.8522
29.7603,29.9305,29.998,29.9338,29.8869,29.8522,29.8733,29.8888
30,30,29.8869,29.9175,29.9398,29.8888,29.9188,29.9408
30,30,29.9398,29.956,29.9679,29.9408,29.9568,29.9684
29.4042,30.7688,29.9679,29.8156,29.7045,29.9684,30.1847,30.3425
30,30,29.7045,29.7843,29.8426,30.3425,30.25,30.1824
30.3181,29.7563,29.8426,29.971,30.0648,30.1824,30.0673,29.9833
29.4978,30.285,30.0648,29.9116,29.7998,29.9833,30.0648,30.1243
29.4046,30.5345,29.7998,29.6931,29.6151,30.1243,30.2351,30.316
29.0997,30.8497,29.6151,29.4759,29.3743,30.316,30.4602,30.5654
30.1377,30.2406,29.3743,29.5805,29.731,30.5654,30.4777,30.4136
30.4934,30.1338,29.731,29.937,30.0873,30.4136,30.338,30.2829
30,30,30.0873,30.0637,30.0465,30.2829,30.2064,30.1507
29.7678,29.8356,30.0465,29.9712,29.9163,30.1507,30.0655,30.0034
30.5108,30.7549,29.9163,30.0769,30.1941,30.0034,30.2064,30.3546
30.6122,29.9134,30.1941,30.3071,30.3895,30.3546,30.2354,30.1484
30.3219,29.1819,30.3895,30.3712,30.3579,30.1484,29.8873,29.6967
30.1285,30.4188,30.3579,30.2959,30.2507,29.6967,29.8918,30.0342
30.2952,30.0634,30.2507,30.2627,30.2715,30.0342,30.0421,30.0478
29.7101,30.6254,30.2715,30.1198,30.0091,30.0478,30.2039,30.3177
30.6403,30.4535,30.0091,30.1797,30.3041,30.3177,30.3544,30.3812
30.0315,29.3655,30.3041,30.2305,30.1767,30.3812,30.1068,29.9065
30.7052,29.409,30.1767,30.3195,30.4237,29.9065,29.7721,29.674
30.3562,29.1461,30.4237,30.4055,30.3921,29.674,29.5314,29.4273
29.5714,30.6023,30.3921,30.1704,30.0086,29.4273,29.7447,29.9764
30.3571,30.9888,30.0086,30.1027,30.1715,29.9764,30.2499,30.4495
30,30,30.1715,30.1251,30.0913,30.4495,30.3281,30.2395
29.1831,30.8331,30.0913,29.846,29.6669,30.2395,30.3998,30.5169
30,30,29.6669,29.7569,29.8226,30.5169,30.3772,30.2753
30.0199,29.04,29.8226,29.8759,29.9148,30.2753,29.9416,29.698
29.9044,29.6321,29.9148,29.912,29.9099,29.698,29.6802,29.6672
29.155,30.4349,29.9099,29.706,29.5571,29.6672,29.8746,30.026
30,30,29.5571,29.6768,29.7641,30.026,30.019,30.0138
29.2891,29.171,29.7641,29.6358,29.5421,30.0138,29.7861,29.62
29.6926,30.2448,29.5421,29.5828,29.6124,29.62,29.7888,29.912
30.9951,30.8128,29.6124,29.986,30.2586,29.912,30.1553,30.333
29.3167,30.981,30.2586,30.0041,29.8184,30.333,30.508,30.6358
30,30,29.8184,29.8675,29.9033,30.6358,30.464,30.3387
30.7559,29.796,29.9033,30.1336,30.3017,30.3387,30.1921,30.0851
30,30,30.3017,30.2202,30.1607,30.0851,30.0621,30.0453
30.8044,29.1293,30.1607,30.3346,30.4615,30.0453,29.7978,29.6172
30,30,30.4615,30.3368,30.2458,29.6172,29.7206,29.7961
30.7994,29.8408,30.2458,30.3954,30.5045,29.7961,29.8082,29.817
30.6226,30.6623,30.5045,30.5364,30.5597,29.817,30.0454,30.212
30.9858,29.6381,30.5597,30.6748,30.7588,30.212,30.057,29.9438
30,30,30.7588,30.5538,30.4042,29.9438,29.959,29.9701
30,30,30.4042,30.295,30.2153,29.9701,29.9782,29.9841
30,30,30.2153,30.1571,30.1147,29.9841,29.9884,29.9915
29.7805,29.8264,30.1147,30.0244,29.9585,29.9915,29.9469,29.9144
29.1973,29.7097,29.9585,29.7529,29.6028,29.9144,29.8591,29.8187
30.723,30.2746,29.6028,29.9054,30.1263,29.8187,29.9419,30.0318
29.1477,30.8535,30.1263,29.8619,29.669,30.0318,30.2538,30.4158
29.5998,30.9632,29.669,29.6503,29.6366,30.4158,30.5637,30.6716
30,30,29.6366,29.7348,29.8064,30.6716,30.4902,30.3577
30.3258,29.0448,29.8064,29.9468,30.0492,30.3577,30.003,29.7442
29.1077,29.3948,30.0492,29.7948,29.6092,29.7442,29.6498,29.5809
29.0977,30.7869,29.6092,29.471,29.3702,29.5809,29.9067,30.1445
29.9316,30.7409,29.3702,29.5218,29.6325,30.1445,30.3056,30.4232
29.2516,29.9889,29.6325,29.5296,29.4545,30.4232,30.3059,30.2202
29.1356,29.5119,29.4545,29.3684,29.3055,30.2202,30.0289,29.8892
30,30,29.3055,29.4931,29.63,29.8892,29.9191,29.941
29.5771,29.2753,29.63,29.6157,29.6053,29.941,29.7611,29.6299
29.4037,30.1884,29.6053,29.5508,29.5111,29.6299,29.7808,29.8909
29.9518,29.8234,29.5111,29.6301,29.717,29.8909,29.8727,29.8594
30.4551,30.3112,29.717,29.9164,30.062,29.8594,29.9814,30.0705
30.8764,30.7515,30.062,30.282,30.4426,30.0705,30.2545,30.3888
30.6598,29.5657,30.4426,30.5013,30.5441,30.3888,30.1664,30.0041
29.4104,29.9253,30.5441,30.2378,30.0143,30.0041,29.9828,29.9673
30.4378,29.0545,30.0143,30.1287,30.2122,29.9673,29.7207,29.5407
30.7524,30.7636,30.2122,30.3581,30.4647,29.5407,29.8711,30.1122
29.3307,29.4072,30.4647,30.1583,29.9347,30.1122,29.9217,29.7827
30.0398,30.9447,29.9347,29.9631,29.9838,29.7827,30.0966,30.3258
30.0915,30.7244,29.9838,30.0129,30.0341,30.3258,30.4335,30.5121
29.8859,30.0604,30.0341,29.9941,29.9649,30.5121,30.39,30.301
29.0416,30.1337,29.9649,29.7154,29.5334,30.301,30.2558,30.2228
30,30,29.5334,29.6595,29.7515,30.2228,30.1626,30.1187
30.7267,29.7428,29.7515,30.0149,30.2072,30.1187,30.0171,29.943
30,30,30.2072,30.1512,30.1104,29.943,29.9584,29.9696
30.2226,29.9127,30.1104,30.1407,30.1628,29.9696,29.9543,29.943
29.0957,29.3128,30.1628,29.8745,29.6641,29.943,29.7728,29.6485
29.2999,29.076,29.6641,29.5657,29.4939,29.6485,29.4938,29.381
30.9085,29.3448,29.4939,29.8761,30.155,29.381,29.3712,29.3641
29.1235,30.8749,30.155,29.8763,29.6729,29.3641,29.7722,30.0701
30.0267,30.7182,29.6729,29.7685,29.8383,30.0701,30.2452,30.373
30.593,29.5199,29.8383,30.0422,30.191,30.373,30.1425,29.9743
30.5179,30.0921,30.191,30.2793,30.3438,29.9743,30.0061,30.0294
30,30,30.3438,30.2509,30.1831,30.0294,30.0214,30.0156
30,30,30.1831,30.1336,30.0975,30.0156,30.0114,30.0083
29.6388,30.5057,30.0975,29.9736,29.8832,30.0083,30.1427,30.2408
30,30,29.8832,29.9147,29.9378,30.2408,30.1757,30.1282
29.5046,30.1941,29.9378,29.8207,29.7353,30.1282,30.146,30.159
29.8612,29.9495,29.7353,29.7693,29.7942,30.159,30.1024,30.0611
29.1871,29.5224,29.7942,29.6302,29.5105,30.0611,29.9156,29.8094
29.1896,30.2382,29.5105,29.4238,29.3605,29.8094,29.9252,30.0098
30.8872,30.2801,29.3605,29.773,30.074,30.0098,30.0828,30.1361
29.2641,29.1501,30.074,29.8552,29.6955,30.1361,29.8697,29.6753
30.4368,30.3044,29.6955,29.8958,30.0419,29.6753,29.8453,29.9693
30.654,29.243,30.0419,30.2073,30.328,29.9693,29.7731,29.6299
30.3948,29.8047,30.328,30.346,30.3592,29.6299,29.6771,29.7116
30.7685,29.5324,30.3592,30.4698,30.5505,29.7116,29.6632,29.6278
29.2459,29.4837,30.5505,30.198,29.9408,29.6278,29.5889,29.5605
30,30,29.9408,29.9568,29.9685,29.5605,29.6792,29.7659
30.936,29.5819,29.9685,30.2299,30.4206,29.7659,29.7162,29.6799
29.5549,30.0349,30.4206,30.1867,30.016,29.6799,29.7758,29.8458
29.8906,29.7494,30.016,29.9822,29.9574,29.8458,29.8198,29.8007
29.8739,29.2371,29.9574,29.9349,29.9184,29.8007,29.6485,29.5373
29.2436,29.5817,29.9184,29.7361,29.603,29.5373,29.5493,29.5581
29.485,30.963,29.603,29.5712,29.5479,29.5581,29.9376,30.2146
30,30,29.5479,29.67,29.7592,30.2146,30.1566,30.1143
30,30,29.7592,29.8242,29.8717,30.1143,30.0834,30.0609
30,30,29.8717,29.9064,29.9317,30.0609,30.0444,30.0324
29.7945,30.2267,29.9317,29.8946,29.8676,30.0324,30.0849,30.1232
30.8936,30.13,29.8676,30.1448,30.3471,30.1232,30.1251,30.1264
30,30,30.3471,30.2533,30.1849,30.1264,30.0922,30.0673
29.0994,29.5396,30.1849,29.8916,29.6776,30.0673,29.9248,29.8207
30.9795,29.356,29.6776,30.0293,30.286,29.8207,29.6952,29.6035
30.2833,30.7233,30.286,30.2853,30.2847,29.6035,29.906,30.1268
30,30,30.2847,30.2078,30.1517,30.1268,30.0926,30.0676
30.3738,29.6639,30.1517,30.2117,30.2555,30.0676,29.9585,29.8789
30.4975,30.2416,30.2555,30.3209,30.3686,29.8789,29.9769,30.0484
29.0331,29.3385,30.3686,30.0078,29.7445,30.0484,29.8566,29.7166
30,30,29.7445,29.8135,29.8639,29.7166,29.7932,29.8491
30,30,29.8639,29.9007,29.9275,29.8491,29.8898,29.9196
30.0865,30.3687,29.9275,29.9705,30.0018,29.9196,30.0409,30.1295
30.1164,30.1571,30.0018,30.0328,30.0554,30.1295,30.1369,30.1424
30,30,30.0554,30.0404,30.0295,30.1424,30.1039,30.0758
30,30,30.0295,30.0215,30.0157,30.0758,30.0554,30.0404
30.7912,30.8876,30.0157,30.2252,30.3781,30.0404,30.2693,30.4363
30.8594,29.8855,30.3781,30.5081,30.603,30.4363,30.2875,30.1789
30,30,30.603,30.4401,30.3212,30.1789,30.1306,30.0953
29.767,29.1106,30.3212,30.1715,30.0622,30.0953,29.8293,29.6351
30,30,30.0622,30.0454,30.0331,29.6351,29.7337,29.8056
29.424,29.2639,30.0331,29.8686,29.7485,29.8056,29.6593,29.5525
30,30,29.7485,29.8164,29.866,29.5525,29.6734,29.7616
29.3366,29.7917,29.866,29.723,29.6186,29.7616,29.7697,29.7757
30.771,29.4989,29.6186,29.9299,30.1572,29.7757,29.7009,29.6463
30.9196,30.6882,30.1572,30.3631,30.5135,29.6463,29.9278,30.1332
29.5761,29.6346,30.5135,30.2602,30.0754,30.1332,29.9985,29.9002
30.83,29.9768,30.0754,30.2793,30.4281,29.9002,29.9209,29.936
30.4581,29.0631,30.4281,30.4362,30.4421,29.936,29.7002,29.5281
29.1667,29.4326,30.4421,30.0975,29.8461,29.5281,29.5023,29.4835
30,30,29.8461,29.8877,29.918,29.4835,29.623,29.7248
30,30,29.918,29.9402,29.9563,29.7248,29.7992,29.8534
30.1865,29.4582,29.9563,30.0185,30.0639,29.8534,29.7467,29.6687
30.2936,30.9354,30.0639,30.1259,30.1712,29.6687,30.0109,30.2607
30.7919,29.0532,30.1712,30.3389,30.4613,30.2607,29.9345,29.6964
30.5144,29.0036,30.4613,30.4756,30.4861,29.6964,29.5092,29.3726
30.4235,29.3698,30.4861,30.4692,30.4569,29.3726,29.3719,29.3713
30,30,30.4569,30.3334,30.2434,29.3713,29.5412,29.6651
29.2366,30.7258,30.2434,29.9714,29.7729,29.6651,29.9517,30.1608
29.5524,30.1964,29.7729,29.7133,29.6698,30.1608,30.1704,30.1774
30.2086,30.4511,29.6698,29.8154,29.9216,30.1774,30.2514,30.3053
30.592,29.015,29.9216,30.1027,30.2349,30.3053,29.9567,29.7023
30.3779,30.6084,30.2349,30.2735,30.3017,29.7023,29.9471,30.1258
30,30,30.3017,30.2202,30.1607,30.1258,30.0918,30.067
30.7471,30.0236,30.1607,30.3191,30.4348,30.067,30.0553,30.0467
29.1873,29.7091,30.4348,30.0977,29.8518,30.0467,29.9555,29.8889
29.4839,30.4525,29.8518,29.7524,29.6799,29.8889,30.0412,30.1523
30.5391,30.2255,29.6799,29.912,30.0814,30.1523,30.1721,30.1865
29.6016,30.4205,30.0814,29.9518,29.8572,30.1865,30.2497,30.2959
30.0026,30.5913,29.8572,29.8965,29.9251,30.2959,30.3757,30.4339
30.5622,29.5777,29.9251,30.0972,30.2229,30.4339,30.2026,30.0338
30.8061,29.1086,30.2229,30.3804,30.4954,30.0338,29.7838,29.6014
30.4174,30.0281,30.4954,30.4743,30.459,29.6014,29.7167,29.8008
30,30,30.459,30.335,30.2445,29.8008,29.8546,29.8939
29.325,30.3912,30.2445,29.9961,29.8148,29.8939,30.0283,30.1263
30.9077,30.8258,29.8148,30.11,30.3255,30.1263,30.3153,30.4532
29.9633,30.1619,30.3255,30.2277,30.1562,30.4532,30.3745,30.3171
30,30,30.1562,30.114,30.0832,30.3171,30.2314,30.1689
30.6198,30.057,30.0832,30.2282,30.334,30.1689,30.1387,30.1166
30.4284,29.4944,30.334,30.3595,30.3781,30.1166,29.9485,29.8258
29.1084,29.3425,30.3781,30.0351,29.7847,29.8258,29.6953,29.6
29.2496,30.5545,29.7847,29.6402,29.5347,29.6,29.8578,30.046
30.0221,30.8062,29.5347,29.6663,29.7625,30.046,30.2514,30.4013
30.6467,30.9808,29.7625,30.0013,30.1757,30.4013,30.5578,30.6721
30.0019,29.8614,30.1757,30.1287,30.0945,30.6721,30.4531,30.2932
29.8033,29.3478,30.0945,30.0158,29.9584,30.2932,30.0378,29.8514
30,30,29.9584,29.9696,29.9778,29.8514,29.8916,29.9209
29.9414,30.1503,29.9778,29.968,29.9608,29.9209,29.9828,30.0281
30.502,29.1444,29.9608,30.107,30.2137,30.0281,29.7893,29.6151
30.0226,29.7136,30.2137,30.1621,30.1244,29.6151,29.6417,29.6611
30,30,30.1244,30.0908,30.0663,29.6611,29.7527,29.8195
29.7056,30.7012,30.0663,29.9688,29.8977,29.8195,30.0577,30.2315
30,30,29.8977,29.9253,29.9455,30.2315,30.169,30.1233
30.8083,29.5504,29.9455,30.1786,30.3487,30.1233,29.9686,29.8556
29.012,29.3097,30.3487,29.9876,29.724,29.8556,29.7081,29.6005
30,30,29.724,29.7986,29.853,29.6005,29.7084,29.7872
29.9948,30.732,29.853,29.8913,29.9193,29.7872,30.0424,30.2287
29.3672,30.7418,29.9193,29.7701,29.6613,30.2287,30.3673,30.4685
30.4457,29.9716,29.6613,29.8732,30.0279,30.4685,30.3343,30.2363
30.7163,29.3577,30.0279,30.2138,30.3496,30.2363,29.9989,29.8257
30,30,30.3496,30.2551,30.1862,29.8257,29.8728,29.9072
30.6116,30.9198,30.1862,30.3011,30.385,29.9072,30.1807,30.3804
30.192,30.3055,30.385,30.3329,30.2948,30.3804,30.3602,30.3454
30,30,30.2948,30.2152,30.157,30.3454,30.2521,30.184
30.9691,30.6245,30.157,30.3764,30.5365,30.184,30.303,30.3898
30,30,30.5365,30.3916,30.2858,30.3898,30.2845,30.2077
29.4277,30.4403,30.2858,30.054,29.8848,30.2077,30.2705,30.3164
29.2997,29.9022,29.8848,29.7267,29.6114,30.3164,30.2045,30.1228
29.0276,29.139,29.6114,29.4537,29.3386,30.1228,29.857,29.6631
29.9556,30.9024,29.3386,29.5053,29.6269,29.6631,29.9979,30.2422
29.4979,29.4565,29.6269,29.5921,29.5666,30.2422,30.03,29.875
29.6756,29.8629,29.5666,29.5961,29.6176,29.875,29.8718,29.8694
30.6618,29.4178,29.6176,29.8997,30.1056,29.8694,29.7474,29.6583
30,30,30.1056,30.077,30.0562,29.6583,29.7506,29.818
29.906,30.0604,30.0562,30.0156,29.986,29.818,29.8835,29.9313
29.7553,30.8517,29.986,29.9237,29.8782,29.9313,30.1799,30.3614
30.4817,29.9595,29.8782,30.0412,30.1602,30.3614,30.2528,30.1736
29.4249,30.8938,30.1602,29.9616,29.8166,30.1736,30.3682,30.5102
30,30,29.8166,29.8661,29.9023,30.5102,30.3723,30.2718
30.0332,30.5838,29.9023,29.9377,29.9635,30.2718,30.3561,30.4176
29.9043,29.2888,29.9635,29.9475,29.9358,30.4176,30.1126,29.8901
30,30,29.9358,29.9532,29.9658,29.8901,29.9198,29.9414
29.7809,30.7432,29.9658,29.9159,29.8794,29.9414,30.158,30.3161
